Date,Close
16-Nov-2015,"$13,317.52"
17-Nov-2015,"$13,280.39"
18-Nov-2015,"$13,399.97"
19-Nov-2015,"$13,473.83"
20-Nov-2015,"$13,433.49"
23-Nov-2015,"$13,382.38"
24-Nov-2015,"$13,407.83"
25-Nov-2015,"$13,403.42"
26-Nov-2015,"$13,425.19"
27-Nov-2015,"$13,368.24"
30-Nov-2015,"$13,469.83"
1-Dec-2015,"$13,636.06"
2-Dec-2015,"$13,463.82"
3-Dec-2015,"$13,324.67"
4-Dec-2015,"$13,358.77"
7-Dec-2015,"$13,042.83"
8-Dec-2015,"$12,922.47"
9-Dec-2015,"$12,937.59"
10-Dec-2015,"$13,016.59"
11-Dec-2015,"$12,789.95"
14-Dec-2015,"$12,695.49"
15-Dec-2015,"$12,919.57"
16-Dec-2015,"$13,166.08"
17-Dec-2015,"$13,009.93"
18-Dec-2015,"$13,024.30"
21-Dec-2015,"$13,034.38"
22-Dec-2015,"$13,082.86"
23-Dec-2015,"$13,284.91"
24-Dec-2015,"$13,309.80"
29-Dec-2015,"$13,245.75"
30-Dec-2015,"$13,142.29"
31-Dec-2015,"$13,009.95"
4-Jan-2016,"$12,927.15"
5-Jan-2016,"$12,920.14"
6-Jan-2016,"$12,726.80"
7-Jan-2016,"$12,448.21"
8-Jan-2016,"$12,445.45"
11-Jan-2016,"$12,319.25"
12-Jan-2016,"$12,373.90"
13-Jan-2016,"$12,170.41"
14-Jan-2016,"$12,336.03"
15-Jan-2016,"$12,073.46"
18-Jan-2016,"$11,942.17"
19-Jan-2016,"$12,002.24"
20-Jan-2016,"$11,843.11"
21-Jan-2016,"$12,035.86"
22-Jan-2016,"$12,389.58"
25-Jan-2016,"$12,143.16"
26-Jan-2016,"$12,331.32"
27-Jan-2016,"$12,377.77"
28-Jan-2016,"$12,591.93"
29-Jan-2016,"$12,822.13"
1-Feb-2016,"$12,674.37"
2-Feb-2016,"$12,442.26"
3-Feb-2016,"$12,593.02"
4-Feb-2016,"$12,774.50"
5-Feb-2016,"$12,763.99"
8-Feb-2016,"$12,535.40"
9-Feb-2016,"$12,282.65"
10-Feb-2016,"$12,185.72"
11-Feb-2016,"$12,087.37"
12-Feb-2016,"$12,381.24"
16-Feb-2016,"$12,554.98"
17-Feb-2016,"$12,867.16"
18-Feb-2016,"$12,931.36"
19-Feb-2016,"$12,813.40"
22-Feb-2016,"$12,845.63"
23-Feb-2016,"$12,763.44"
24-Feb-2016,"$12,740.27"
25-Feb-2016,"$12,753.60"
26-Feb-2016,"$12,797.79"
29-Feb-2016,"$12,860.35"
1-Mar-2016,"$12,982.10"
2-Mar-2016,"$13,017.93"
3-Mar-2016,"$13,123.65"
4-Mar-2016,"$13,212.50"
7-Mar-2016,"$13,383.60"
8-Mar-2016,"$13,311.05"
9-Mar-2016,"$13,392.90"
10-Mar-2016,"$13,379.14"
11-Mar-2016,"$13,522.00"
14-Mar-2016,"$13,477.54"
15-Mar-2016,"$13,400.31"
16-Mar-2016,"$13,478.13"
17-Mar-2016,"$13,621.30"
18-Mar-2016,"$13,497.07"
21-Mar-2016,"$13,561.09"
22-Mar-2016,"$13,493.49"
23-Mar-2016,"$13,379.48"
24-Mar-2016,"$13,358.11"
28-Mar-2016,"$13,390.19"
29-Mar-2016,"$13,426.23"
30-Mar-2016,"$13,503.98"
31-Mar-2016,"$13,494.36"
1-Apr-2016,"$13,440.44"
4-Apr-2016,"$13,336.15"
5-Apr-2016,"$13,304.66"
6-Apr-2016,"$13,347.46"
7-Apr-2016,"$13,266.44"
8-Apr-2016,"$13,396.73"
11-Apr-2016,"$13,422.76"
12-Apr-2016,"$13,581.42"
13-Apr-2016,"$13,671.35"
14-Apr-2016,"$13,668.29"
15-Apr-2016,"$13,637.20"
18-Apr-2016,"$13,719.82"
19-Apr-2016,"$13,867.28"
20-Apr-2016,"$13,911.29"
21-Apr-2016,"$13,881.20"
22-Apr-2016,"$13,874.00"
25-Apr-2016,"$13,795.99"
26-Apr-2016,"$13,809.44"
27-Apr-2016,"$13,887.66"
28-Apr-2016,"$13,886.43"
29-Apr-2016,"$13,951.45"
2-May-2016,"$13,865.63"
3-May-2016,"$13,707.68"
4-May-2016,"$13,632.00"
5-May-2016,"$13,632.01"
6-May-2016,"$13,701.47"
9-May-2016,"$13,563.84"
10-May-2016,"$13,775.19"
11-May-2016,"$13,788.21"
12-May-2016,"$13,787.80"
13-May-2016,"$13,748.58"
16-May-2016,"$13,893.49"
17-May-2016,"$13,917.10"
18-May-2016,"$13,826.01"
19-May-2016,"$13,817.32"
20-May-2016,"$13,919.58"
24-May-2016,"$13,952.85"
25-May-2016,"$14,053.74"
26-May-2016,"$14,049.20"
27-May-2016,"$14,105.23"
30-May-2016,"$14,086.67"
31-May-2016,"$14,065.78"
1-Jun-2016,"$14,063.54"
2-Jun-2016,"$14,136.99"
3-Jun-2016,"$14,226.78"
6-Jun-2016,"$14,276.16"
7-Jun-2016,"$14,365.61"
8-Jun-2016,"$14,313.10"
9-Jun-2016,"$14,240.02"
10-Jun-2016,"$14,037.54"
13-Jun-2016,"$13,993.88"
14-Jun-2016,"$13,884.23"
15-Jun-2016,"$13,923.45"
16-Jun-2016,"$13,882.41"
17-Jun-2016,"$13,901.77"
20-Jun-2016,"$14,015.14"
21-Jun-2016,"$14,012.32"
22-Jun-2016,"$14,003.81"
23-Jun-2016,"$14,131.38"
24-Jun-2016,"$13,891.88"
27-Jun-2016,"$13,689.79"
28-Jun-2016,"$13,842.69"
29-Jun-2016,"$14,036.74"
30-Jun-2016,"$14,064.54"
4-Jul-2016,"$14,258.87"
5-Jul-2016,"$14,219.57"
6-Jul-2016,"$14,231.06"
7-Jul-2016,"$14,134.46"
8-Jul-2016,"$14,259.84"
11-Jul-2016,"$14,361.88"
12-Jul-2016,"$14,477.67"
13-Jul-2016,"$14,493.80"
14-Jul-2016,"$14,514.52"
15-Jul-2016,"$14,482.42"
18-Jul-2016,"$14,532.40"
19-Jul-2016,"$14,524.61"
20-Jul-2016,"$14,533.57"
21-Jul-2016,"$14,565.83"
22-Jul-2016,"$14,600.66"
25-Jul-2016,"$14,498.10"
26-Jul-2016,"$14,550.00"
27-Jul-2016,"$14,546.54"
28-Jul-2016,"$14,552.72"
29-Jul-2016,"$14,582.74"
2-Aug-2016,"$14,477.01"
3-Aug-2016,"$14,512.05"
4-Aug-2016,"$14,528.78"
5-Aug-2016,"$14,648.77"
8-Aug-2016,"$14,755.62"
9-Aug-2016,"$14,801.23"
10-Aug-2016,"$14,775.04"
11-Aug-2016,"$14,796.06"
12-Aug-2016,"$14,747.45"
15-Aug-2016,"$14,777.02"
16-Aug-2016,"$14,703.44"
17-Aug-2016,"$14,697.60"
18-Aug-2016,"$14,695.68"
19-Aug-2016,"$14,687.46"
22-Aug-2016,"$14,748.19"
23-Aug-2016,"$14,764.77"
24-Aug-2016,"$14,626.24"
25-Aug-2016,"$14,630.72"
26-Aug-2016,"$14,639.88"
29-Aug-2016,"$14,681.97"
30-Aug-2016,"$14,684.85"
31-Aug-2016,"$14,597.95"
1-Sep-2016,"$14,683.91"
2-Sep-2016,"$14,795.70"
6-Sep-2016,"$14,813.02"
7-Sep-2016,"$14,796.75"
8-Sep-2016,"$14,803.26"
9-Sep-2016,"$14,540.00"
12-Sep-2016,"$14,597.14"
13-Sep-2016,"$14,349.10"
14-Sep-2016,"$14,366.46"
15-Sep-2016,"$14,503.67"
16-Sep-2016,"$14,450.69"
19-Sep-2016,"$14,496.23"
20-Sep-2016,"$14,521.98"
21-Sep-2016,"$14,710.82"
22-Sep-2016,"$14,797.18"
23-Sep-2016,"$14,697.93"
26-Sep-2016,"$14,619.46"
27-Sep-2016,"$14,558.04"
28-Sep-2016,"$14,731.43"
29-Sep-2016,"$14,754.55"
30-Sep-2016,"$14,725.86"
3-Oct-2016,"$14,689.04"
4-Oct-2016,"$14,521.01"
5-Oct-2016,"$14,610.58"
6-Oct-2016,"$14,595.50"
7-Oct-2016,"$14,566.26"
11-Oct-2016,"$14,549.60"
12-Oct-2016,"$14,618.97"
13-Oct-2016,"$14,643.71"
14-Oct-2016,"$14,584.99"
17-Oct-2016,"$14,596.52"
18-Oct-2016,"$14,752.25"
19-Oct-2016,"$14,840.49"
20-Oct-2016,"$14,847.92"
21-Oct-2016,"$14,939.04"
24-Oct-2016,"$14,923.01"
25-Oct-2016,"$14,870.63"
26-Oct-2016,"$14,807.56"
27-Oct-2016,"$14,833.75"
28-Oct-2016,"$14,785.29"
31-Oct-2016,"$14,787.27"
1-Nov-2016,"$14,778.32"
2-Nov-2016,"$14,594.72"
3-Nov-2016,"$14,583.42"
4-Nov-2016,"$14,509.25"
7-Nov-2016,"$14,652.45"
8-Nov-2016,"$14,656.84"
9-Nov-2016,"$14,759.91"
10-Nov-2016,"$14,744.25"
11-Nov-2016,"$14,555.41"
14-Nov-2016,"$14,598.45"
15-Nov-2016,"$14,756.10"
16-Nov-2016,"$14,733.22"
17-Nov-2016,"$14,826.09"
18-Nov-2016,"$14,864.03"
21-Nov-2016,"$15,039.87"
22-Nov-2016,"$15,100.38"
23-Nov-2016,"$15,080.91"
24-Nov-2016,"$15,075.20"
25-Nov-2016,"$15,075.44"
28-Nov-2016,"$15,015.36"
29-Nov-2016,"$14,999.81"
30-Nov-2016,"$15,082.85"
1-Dec-2016,"$15,027.53"
2-Dec-2016,"$15,052.52"
5-Dec-2016,"$15,095.17"
6-Dec-2016,"$15,125.80"
7-Dec-2016,"$15,237.75"
8-Dec-2016,"$15,295.20"
9-Dec-2016,"$15,312.20"
12-Dec-2016,"$15,287.70"
13-Dec-2016,"$15,385.27"
14-Dec-2016,"$15,197.18"
15-Dec-2016,"$15,218.31"
16-Dec-2016,"$15,252.20"
19-Dec-2016,"$15,269.85"
20-Dec-2016,"$15,292.96"
21-Dec-2016,"$15,305.89"
22-Dec-2016,"$15,335.23"
23-Dec-2016,"$15,328.15"
28-Dec-2016,"$15,361.10"
29-Dec-2016,"$15,422.12"
30-Dec-2016,"$15,287.59"
3-Jan-2017,"$15,403.03"
4-Jan-2017,"$15,516.75"
5-Jan-2017,"$15,586.58"
6-Jan-2017,"$15,496.05"
9-Jan-2017,"$15,388.95"
10-Jan-2017,"$15,426.28"
11-Jan-2017,"$15,491.54"
12-Jan-2017,"$15,418.16"
13-Jan-2017,"$15,497.28"
16-Jan-2017,"$15,479.29"
17-Jan-2017,"$15,441.36"
18-Jan-2017,"$15,397.85"
19-Jan-2017,"$15,409.81"
20-Jan-2017,"$15,547.88"
23-Jan-2017,"$15,480.13"
24-Jan-2017,"$15,610.69"
25-Jan-2017,"$15,643.84"
26-Jan-2017,"$15,615.52"
27-Jan-2017,"$15,575.81"
30-Jan-2017,"$15,405.12"
31-Jan-2017,"$15,385.96"
1-Feb-2017,"$15,402.39"
2-Feb-2017,"$15,399.11"
3-Feb-2017,"$15,476.39"
6-Feb-2017,"$15,456.94"
7-Feb-2017,"$15,498.80"
8-Feb-2017,"$15,554.04"
9-Feb-2017,"$15,617.30"
10-Feb-2017,"$15,729.12"
13-Feb-2017,"$15,756.58"
14-Feb-2017,"$15,786.03"
15-Feb-2017,"$15,844.95"
16-Feb-2017,"$15,864.17"
17-Feb-2017,"$15,838.63"
21-Feb-2017,"$15,922.37"
22-Feb-2017,"$15,830.22"
23-Feb-2017,"$15,781.20"
24-Feb-2017,"$15,533.47"
27-Feb-2017,"$15,463.51"
28-Feb-2017,"$15,399.24"
1-Mar-2017,"$15,599.68"
2-Mar-2017,"$15,536.65"
3-Mar-2017,"$15,608.50"
6-Mar-2017,"$15,629.75"
7-Mar-2017,"$15,608.78"
8-Mar-2017,"$15,496.98"
9-Mar-2017,"$15,496.84"
10-Mar-2017,"$15,506.68"
13-Mar-2017,"$15,544.82"
14-Mar-2017,"$15,379.61"
15-Mar-2017,"$15,520.91"
16-Mar-2017,"$15,562.41"
17-Mar-2017,"$15,490.49"
20-Mar-2017,"$15,442.32"
21-Mar-2017,"$15,313.13"
22-Mar-2017,"$15,348.46"
23-Mar-2017,"$15,433.61"
24-Mar-2017,"$15,442.67"
27-Mar-2017,"$15,506.22"
28-Mar-2017,"$15,598.57"
29-Mar-2017,"$15,657.63"
30-Mar-2017,"$15,578.76"
31-Mar-2017,"$15,547.75"
3-Apr-2017,"$15,584.40"
4-Apr-2017,"$15,669.07"
5-Apr-2017,"$15,642.99"
6-Apr-2017,"$15,697.18"
7-Apr-2017,"$15,667.13"
10-Apr-2017,"$15,730.79"
11-Apr-2017,"$15,727.11"
12-Apr-2017,"$15,648.40"
13-Apr-2017,"$15,535.48"
17-Apr-2017,"$15,684.89"
18-Apr-2017,"$15,622.57"
19-Apr-2017,"$15,552.88"
20-Apr-2017,"$15,625.56"
21-Apr-2017,"$15,614.48"
24-Apr-2017,"$15,712.46"
25-Apr-2017,"$15,745.19"
26-Apr-2017,"$15,649.54"
27-Apr-2017,"$15,506.47"
28-Apr-2017,"$15,586.13"
1-May-2017,"$15,575.63"
2-May-2017,"$15,619.65"
3-May-2017,"$15,543.14"
4-May-2017,"$15,396.70"
5-May-2017,"$15,582.04"
8-May-2017,"$15,652.08"
9-May-2017,"$15,569.20"
10-May-2017,"$15,633.21"
11-May-2017,"$15,550.55"
12-May-2017,"$15,537.88"
15-May-2017,"$15,629.47"
16-May-2017,"$15,543.33"
17-May-2017,"$15,273.68"
18-May-2017,"$15,277.20"
19-May-2017,"$15,458.46"
23-May-2017,"$15,476.94"
24-May-2017,"$15,419.49"
25-May-2017,"$15,410.73"
26-May-2017,"$15,416.93"
29-May-2017,"$15,421.91"
30-May-2017,"$15,372.35"
31-May-2017,"$15,349.91"
1-Jun-2017,"$15,469.91"
2-Jun-2017,"$15,442.75"
5-Jun-2017,"$15,409.78"
6-Jun-2017,"$15,464.56"
7-Jun-2017,"$15,372.14"
8-Jun-2017,"$15,423.09"
9-Jun-2017,"$15,473.21"
12-Jun-2017,"$15,383.80"
13-Jun-2017,"$15,379.75"
14-Jun-2017,"$15,170.13"
15-Jun-2017,"$15,160.42"
16-Jun-2017,"$15,192.54"
19-Jun-2017,"$15,266.04"
20-Jun-2017,"$15,149.60"
21-Jun-2017,"$15,148.53"
22-Jun-2017,"$15,219.90"
23-Jun-2017,"$15,319.56"
26-Jun-2017,"$15,316.02"
27-Jun-2017,"$15,281.22"
28-Jun-2017,"$15,355.58"
29-Jun-2017,"$15,213.42"
30-Jun-2017,"$15,182.19"
4-Jul-2017,"$15,130.61"
5-Jul-2017,"$15,153.12"
6-Jul-2017,"$15,078.00"
7-Jul-2017,"$15,027.16"
10-Jul-2017,"$15,105.28"
11-Jul-2017,"$15,149.14"
12-Jul-2017,"$15,143.99"
13-Jul-2017,"$15,135.00"
14-Jul-2017,"$15,174.81"
17-Jul-2017,"$15,165.36"
18-Jul-2017,"$15,149.57"
19-Jul-2017,"$15,244.71"
20-Jul-2017,"$15,264.64"
21-Jul-2017,"$15,183.13"
24-Jul-2017,"$15,128.69"
25-Jul-2017,"$15,202.37"
26-Jul-2017,"$15,171.39"
27-Jul-2017,"$15,191.36"
28-Jul-2017,"$15,128.65"
31-Jul-2017,"$15,143.87"
1-Aug-2017,"$15,202.10"
2-Aug-2017,"$15,265.63"
3-Aug-2017,"$15,191.96"
4-Aug-2017,"$15,257.97"
8-Aug-2017,"$15,256.35"
9-Aug-2017,"$15,217.33"
10-Aug-2017,"$15,074.25"
11-Aug-2017,"$15,033.38"
14-Aug-2017,"$15,119.91"
15-Aug-2017,"$15,097.84"
16-Aug-2017,"$15,082.21"
17-Aug-2017,"$15,033.64"
18-Aug-2017,"$14,952.33"
21-Aug-2017,"$14,951.88"
22-Aug-2017,"$14,984.96"
23-Aug-2017,"$15,063.16"
24-Aug-2017,"$15,076.16"
25-Aug-2017,"$15,055.99"
28-Aug-2017,"$15,052.03"
29-Aug-2017,"$15,082.70"
30-Aug-2017,"$15,133.13"
31-Aug-2017,"$15,211.87"
1-Sep-2017,"$15,191.60"
5-Sep-2017,"$15,090.15"
6-Sep-2017,"$15,059.83"
7-Sep-2017,"$15,024.53"
8-Sep-2017,"$14,985.32"
11-Sep-2017,"$15,040.30"
12-Sep-2017,"$15,143.41"
13-Sep-2017,"$15,126.81"
14-Sep-2017,"$15,172.72"
15-Sep-2017,"$15,173.03"
18-Sep-2017,"$15,236.67"
19-Sep-2017,"$15,292.97"
20-Sep-2017,"$15,389.60"
21-Sep-2017,"$15,454.92"
22-Sep-2017,"$15,454.23"
25-Sep-2017,"$15,516.23"
26-Sep-2017,"$15,474.12"
27-Sep-2017,"$15,609.66"
28-Sep-2017,"$15,618.25"
29-Sep-2017,"$15,634.94"
2-Oct-2017,"$15,705.00"
3-Oct-2017,"$15,728.51"
4-Oct-2017,"$15,721.00"
5-Oct-2017,"$15,776.30"
6-Oct-2017,"$15,728.32"
10-Oct-2017,"$15,770.36"
11-Oct-2017,"$15,800.40"
12-Oct-2017,"$15,742.20"
13-Oct-2017,"$15,807.17"
16-Oct-2017,"$15,802.70"
17-Oct-2017,"$15,816.90"
18-Oct-2017,"$15,782.16"
19-Oct-2017,"$15,818.00"
20-Oct-2017,"$15,857.22"
23-Oct-2017,"$15,855.76"
24-Oct-2017,"$15,905.14"
25-Oct-2017,"$15,854.77"
26-Oct-2017,"$15,891.63"
27-Oct-2017,"$15,953.51"
30-Oct-2017,"$16,002.78"
31-Oct-2017,"$16,025.59"
1-Nov-2017,"$16,029.33"
2-Nov-2017,"$16,014.99"
3-Nov-2017,"$16,020.16"
6-Nov-2017,"$16,092.20"
7-Nov-2017,"$16,131.79"
8-Nov-2017,"$16,105.35"
9-Nov-2017,"$16,082.09"
10-Nov-2017,"$16,039.26"
13-Nov-2017,"$16,026.26"
14-Nov-2017,"$15,913.13"
15-Nov-2017,"$15,878.48"
16-Nov-2017,"$15,935.37"
17-Nov-2017,"$15,998.57"
20-Nov-2017,"$16,004.40"
21-Nov-2017,"$16,076.65"
22-Nov-2017,"$16,073.58"
23-Nov-2017,"$16,074.30"
24-Nov-2017,"$16,108.09"
27-Nov-2017,"$16,042.12"
28-Nov-2017,"$16,029.64"
29-Nov-2017,"$15,967.72"
30-Nov-2017,"$16,067.48"
1-Dec-2017,"$16,038.97"
4-Dec-2017,"$15,969.03"
5-Dec-2017,"$15,915.68"
6-Dec-2017,"$15,908.78"
7-Dec-2017,"$16,015.68"
8-Dec-2017,"$16,096.07"
11-Dec-2017,"$16,103.51"
12-Dec-2017,"$16,114.03"
13-Dec-2017,"$16,136.59"
14-Dec-2017,"$16,016.46"
15-Dec-2017,"$16,041.98"
18-Dec-2017,"$16,131.64"
19-Dec-2017,"$16,133.35"
20-Dec-2017,"$16,159.67"
21-Dec-2017,"$16,182.63"
22-Dec-2017,"$16,165.27"
27-Dec-2017,"$16,203.13"
28-Dec-2017,"$16,221.95"
29-Dec-2017,"$16,209.13"
2-Jan-2018,"$16,309.99"
3-Jan-2018,"$16,371.55"
4-Jan-2018,"$16,412.94"
5-Jan-2018,"$16,349.44"
8-Jan-2018,"$16,317.65"
9-Jan-2018,"$16,319.24"
10-Jan-2018,"$16,247.95"
11-Jan-2018,"$16,286.94"
12-Jan-2018,"$16,308.18"
15-Jan-2018,"$16,371.81"
16-Jan-2018,"$16,298.88"
17-Jan-2018,"$16,326.70"
18-Jan-2018,"$16,284.47"
19-Jan-2018,"$16,353.46"
22-Jan-2018,"$16,347.98"
23-Jan-2018,"$16,357.55"
24-Jan-2018,"$16,284.21"
25-Jan-2018,"$16,204.01"
26-Jan-2018,"$16,239.22"
29-Jan-2018,"$16,094.72"
30-Jan-2018,"$15,955.51"
31-Jan-2018,"$15,951.67"
1-Feb-2018,"$15,860.92"
2-Feb-2018,"$15,606.03"
5-Feb-2018,"$15,334.81"
6-Feb-2018,"$15,363.93"
7-Feb-2018,"$15,330.58"
8-Feb-2018,"$15,065.61"
9-Feb-2018,"$15,034.53"
12-Feb-2018,"$15,241.88"
13-Feb-2018,"$15,216.47"
14-Feb-2018,"$15,328.27"
15-Feb-2018,"$15,407.66"
16-Feb-2018,"$15,452.64"
20-Feb-2018,"$15,439.44"
21-Feb-2018,"$15,524.01"
22-Feb-2018,"$15,508.17"
23-Feb-2018,"$15,638.45"
26-Feb-2018,"$15,714.66"
27-Feb-2018,"$15,671.15"
28-Feb-2018,"$15,442.68"
1-Mar-2018,"$15,393.95"
2-Mar-2018,"$15,384.59"
5-Mar-2018,"$15,541.28"
6-Mar-2018,"$15,545.19"
7-Mar-2018,"$15,472.61"
8-Mar-2018,"$15,538.70"
9-Mar-2018,"$15,577.81"
12-Mar-2018,"$15,604.79"
13-Mar-2018,"$15,647.14"
14-Mar-2018,"$15,653.61"
15-Mar-2018,"$15,670.62"
16-Mar-2018,"$15,711.33"
19-Mar-2018,"$15,589.39"
20-Mar-2018,"$15,616.36"
21-Mar-2018,"$15,675.28"
22-Mar-2018,"$15,399.93"
23-Mar-2018,"$15,223.74"
26-Mar-2018,"$15,298.56"
27-Mar-2018,"$15,216.18"
28-Mar-2018,"$15,169.94"
29-Mar-2018,"$15,367.29"
2-Apr-2018,"$15,213.45"
3-Apr-2018,"$15,180.76"
4-Apr-2018,"$15,164.37"
5-Apr-2018,"$15,356.05"
6-Apr-2018,"$15,207.41"
9-Apr-2018,"$15,227.70"
10-Apr-2018,"$15,262.14"
11-Apr-2018,"$15,257.90"
12-Apr-2018,"$15,269.27"
13-Apr-2018,"$15,273.97"
16-Apr-2018,"$15,300.38"
17-Apr-2018,"$15,353.30"
18-Apr-2018,"$15,529.97"
19-Apr-2018,"$15,454.42"
20-Apr-2018,"$15,484.32"
23-Apr-2018,"$15,552.06"
24-Apr-2018,"$15,477.00"
25-Apr-2018,"$15,509.75"
26-Apr-2018,"$15,637.59"
27-Apr-2018,"$15,668.93"
30-Apr-2018,"$15,607.88"
1-May-2018,"$15,618.93"
2-May-2018,"$15,627.93"
3-May-2018,"$15,621.47"
4-May-2018,"$15,729.40"
7-May-2018,"$15,808.63"
8-May-2018,"$15,842.71"
9-May-2018,"$15,910.81"
10-May-2018,"$15,959.50"
11-May-2018,"$15,983.32"
14-May-2018,"$16,085.61"
15-May-2018,"$16,097.81"
16-May-2018,"$16,108.06"
17-May-2018,"$16,143.55"
18-May-2018,"$16,162.31"
22-May-2018,"$16,144.79"
23-May-2018,"$16,133.80"
24-May-2018,"$16,113.62"
25-May-2018,"$16,075.67"
28-May-2018,"$16,016.14"
29-May-2018,"$15,922.61"
30-May-2018,"$16,048.66"
31-May-2018,"$16,061.50"
1-Jun-2018,"$16,043.54"
4-Jun-2018,"$16,052.24"
5-Jun-2018,"$16,122.25"
6-Jun-2018,"$16,183.93"
7-Jun-2018,"$16,192.78"
8-Jun-2018,"$16,202.69"
11-Jun-2018,"$16,263.29"
12-Jun-2018,"$16,288.98"
13-Jun-2018,"$16,265.82"
14-Jun-2018,"$16,328.96"
15-Jun-2018,"$16,314.42"
18-Jun-2018,"$16,383.63"
19-Jun-2018,"$16,316.53"
20-Jun-2018,"$16,420.95"
21-Jun-2018,"$16,335.15"
22-Jun-2018,"$16,450.14"
25-Jun-2018,"$16,183.96"
26-Jun-2018,"$16,280.09"
27-Jun-2018,"$16,231.25"
28-Jun-2018,"$16,179.89"
29-Jun-2018,"$16,277.73"
3-Jul-2018,"$16,263.16"
4-Jul-2018,"$16,304.72"
5-Jul-2018,"$16,266.61"
6-Jul-2018,"$16,371.78"
9-Jul-2018,"$16,452.34"
10-Jul-2018,"$16,548.72"
11-Jul-2018,"$16,417.32"
12-Jul-2018,"$16,567.42"
13-Jul-2018,"$16,561.12"
16-Jul-2018,"$16,494.73"
17-Jul-2018,"$16,519.24"
18-Jul-2018,"$16,477.40"
19-Jul-2018,"$16,543.01"
20-Jul-2018,"$16,435.46"
23-Jul-2018,"$16,420.84"
24-Jul-2018,"$16,390.13"
25-Jul-2018,"$16,420.76"
26-Jul-2018,"$16,455.73"
27-Jul-2018,"$16,393.95"
30-Jul-2018,"$16,345.47"
31-Jul-2018,"$16,434.01"
1-Aug-2018,"$16,376.77"
2-Aug-2018,"$16,409.16"
3-Aug-2018,"$16,420.24"
7-Aug-2018,"$16,286.30"
8-Aug-2018,"$16,315.08"
9-Aug-2018,"$16,416.98"
10-Aug-2018,"$16,326.51"
13-Aug-2018,"$16,250.75"
14-Aug-2018,"$16,330.67"
15-Aug-2018,"$16,148.50"
16-Aug-2018,"$16,225.65"
17-Aug-2018,"$16,323.71"
20-Aug-2018,"$16,331.03"
21-Aug-2018,"$16,296.97"
22-Aug-2018,"$16,347.34"
23-Aug-2018,"$16,326.79"
24-Aug-2018,"$16,356.05"
27-Aug-2018,"$16,444.39"
28-Aug-2018,"$16,355.54"
29-Aug-2018,"$16,390.29"
30-Aug-2018,"$16,371.55"
31-Aug-2018,"$16,262.88"
4-Sep-2018,"$16,161.30"
5-Sep-2018,"$16,137.57"
6-Sep-2018,"$16,100.94"
7-Sep-2018,"$16,090.27"
10-Sep-2018,"$16,057.09"
11-Sep-2018,"$16,094.25"
12-Sep-2018,"$16,049.02"
13-Sep-2018,"$16,001.71"
14-Sep-2018,"$16,013.49"
17-Sep-2018,"$16,082.31"
18-Sep-2018,"$16,196.04"
19-Sep-2018,"$16,149.92"
20-Sep-2018,"$16,214.75"
21-Sep-2018,"$16,224.13"
24-Sep-2018,"$16,207.32"
25-Sep-2018,"$16,159.50"
26-Sep-2018,"$16,169.28"
27-Sep-2018,"$16,204.62"
28-Sep-2018,"$16,073.14"
1-Oct-2018,"$16,104.43"
2-Oct-2018,"$16,017.23"
3-Oct-2018,"$16,072.05"
4-Oct-2018,"$16,006.67"
5-Oct-2018,"$15,946.17"
9-Oct-2018,"$15,854.05"
10-Oct-2018,"$15,517.40"
11-Oct-2018,"$15,317.13"
12-Oct-2018,"$15,414.29"
15-Oct-2018,"$15,409.47"
16-Oct-2018,"$15,579.74"
17-Oct-2018,"$15,529.90"
18-Oct-2018,"$15,404.13"
19-Oct-2018,"$15,470.10"
22-Oct-2018,"$15,412.70"
23-Oct-2018,"$15,285.17"
24-Oct-2018,"$14,909.13"
25-Oct-2018,"$14,924.08"
26-Oct-2018,"$14,888.26"
29-Oct-2018,"$14,721.75"
30-Oct-2018,"$14,894.50"
31-Oct-2018,"$15,027.28"
1-Nov-2018,"$15,150.15"
2-Nov-2018,"$15,119.28"
5-Nov-2018,"$15,217.70"
6-Nov-2018,"$15,292.71"
7-Nov-2018,"$15,369.43"
8-Nov-2018,"$15,357.47"
9-Nov-2018,"$15,274.44"
12-Nov-2018,"$15,156.40"
13-Nov-2018,"$15,131.78"
14-Nov-2018,"$15,133.12"
15-Nov-2018,"$15,144.88"
16-Nov-2018,"$15,155.50"
19-Nov-2018,"$15,071.01"
20-Nov-2018,"$14,877.00"
21-Nov-2018,"$15,095.02"
22-Nov-2018,"$15,091.58"
23-Nov-2018,"$15,010.73"
26-Nov-2018,"$15,012.65"
27-Nov-2018,"$14,944.09"
28-Nov-2018,"$15,171.25"
29-Nov-2018,"$15,194.04"
30-Nov-2018,"$15,197.82"
3-Dec-2018,"$15,274.98"
4-Dec-2018,"$15,063.59"
5-Dec-2018,"$15,182.64"
6-Dec-2018,"$14,937.00"
7-Dec-2018,"$14,795.13"
10-Dec-2018,"$14,728.28"
11-Dec-2018,"$14,667.83"
12-Dec-2018,"$14,783.06"
13-Dec-2018,"$14,750.35"
14-Dec-2018,"$14,595.07"
17-Dec-2018,"$14,362.65"
18-Dec-2018,"$14,416.89"
19-Dec-2018,"$14,264.06"
20-Dec-2018,"$14,141.77"
21-Dec-2018,"$13,935.44"
24-Dec-2018,"$13,780.19"
27-Dec-2018,"$14,165.21"
28-Dec-2018,"$14,222.00"
31-Dec-2018,"$14,322.86"
